,company,date,title,salary,All_Sectors,Accounting & Finance Jobs,Admin Jobs,Charity & Voluntary Jobs,Consultancy Jobs,Creative & Design Jobs,Customer Services Jobs,Domestic help & Cleaning Jobs,"Energy, Oil & Gas Jobs",Engineering Jobs,HR & Recruitment Jobs,Healthcare & Nursing Jobs,Hospitality & Catering Jobs,IT Jobs,Legal Jobs,Logistics & Warehouse Jobs,Maintenance Jobs,Manufacturing Jobs,Other/General Jobs,"PR, Advertising & Marketing Jobs",Property Jobs,Retail Jobs,Sales Jobs,Scientific & QA Jobs,Social work Jobs,Teaching Jobs,Trade & Construction Jobs,Travel Jobs,Unknown
267,Tarco Industries Inc,2018-12-01,Sales Representative,0,Sales Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
268,Gannett Co. Inc.,2018-12-01,Sales Executive,0,Sales Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
269,Ventura County Community College District,2018-12-01,Research Analyst,0,Scientific & QA Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
270,"Macy Homes, Inc",2018-12-01,Sales and Project Consultant 1,0,Sales Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
271,FTI Services,2018-12-01,Systems / Technical Support,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,Verizon,2018-12-01,Retail Sales Representative,0,Retail Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
273,Pinnacle Rehab Staffing,2018-12-01,Physical Therapist,0,Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,"County of Ventura, CA",2018-12-01,PROGRAMMER I/II,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
276,"Commander, Navy Installations",2018-12-01,Personal Financial Counselor,0,Accounting & Finance Jobs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,AT&T,2018-12-01,Bilingual Spanish Retail Sales Consultant,0,Sales Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
278,MissionCare,2018-12-01,Hiring Full-Time Caregivers (PCA/HHA/CNA/Companions) – Flex Schedules,0,Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,Americare Hospice Inc,2018-12-01,Hospice Home Health Aide CHHA/CHA,0,Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,Care.com,2018-12-01,Nanny Needed For 1 Child In Ventura.,0,Social work Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
281,Hertz Rent a Car,2018-12-01,Branch Manager Trainee - Ventura,0,Retail Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
282,org prog,2018-12-01,Warehouse Asst,0,Logistics & Warehouse Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
283,Burlington Stores,2018-12-01,Seasonal Store Loss Prevention Specialist,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
284,Vitalant,2018-12-01,Warehouse Asst,0,Logistics & Warehouse Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
285,California State Association of Counties,2018-12-01,Director – Resource Management Agency,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
286,California State Association of Counties,2018-12-01,Director Airports,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
287,Nations Info Corp,2018-12-01,Telephone Sales Representative (Outbound Call Center),0,Sales Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
288,Willis Corporation,2018-12-01,Warehouse,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
289,S.W.A.T. Financial,2018-12-01,"Sales $10,000/mo  Manager / Trainer ",0,Sales Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
290,Blood Systems Incorporated,2018-12-01,Warehouse Asst,0,Logistics & Warehouse Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
291,Burlington Stores,2018-12-01,Seasonal Retail Sales Associate,0,Retail Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
292,HD Supply Support Services,2018-12-01,Stocker,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
293,Burlington Stores,2018-12-01,Seasonal Cashier Associate,0,Retail Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
294,Medical Group Management,2018-12-01,Chief Financial Officer - Health Care Agency,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
296,"Roadrunner Management Services, Inc.",2018-12-01,Transit Bus Driver / Operator,0,Logistics & Warehouse Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
297,PeopleReady,2018-12-01,Journeyman Electrician- Apprentice Electrician,0,Trade & Construction Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
298,PeopleReady,2018-12-01,Skilled Labor,0,Logistics & Warehouse Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
299,"Seed Beauty, parent company to Colourpop Cosmetics",2018-12-01,PACKAGE SOURCING MANAGER-COLOURPOP COSMETICS,0,Manufacturing Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
300,FTI Services,2018-12-01,Sales Representative,0,Sales Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
301,STAR of CA,2018-12-01,Behavioral Technician / ABA Therapist,0,Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,Care.com,2018-12-01,Nanny Needed For 1 Child In Ventura,0,Social work Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
305,OfficeTeam,2018-12-01,HR Assistant,0,Admin Jobs,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,OfficeTeam,2018-12-01,Front Desk Coordinator,0,Admin Jobs,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,OfficeTeam,2018-12-01,Administrative Assistant,0,Admin Jobs,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,Robert Half Finance & Accounting,2018-12-01,Tax Sr. - Public,0,Accounting & Finance Jobs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,Robert Half Technology,2018-12-01,Business Analyst,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,Staples Construction Co. Inc.,2018-12-01,"Project Manager, Construction",0,Trade & Construction Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
311,Staples Construction Co. Inc.,2018-12-01,"Project Coordinator, Construction",0,Trade & Construction Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
312,Mac Tools,2018-12-01,Automotive Distributor – Outside Sales Route – Home Every Night,0,Sales Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
313,Universal Services of America,2018-12-01,Security Officers - Ventura County,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
314,Partners Personnel,2018-12-01,Welder Technician,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,Inflatable Boat Specialists,2018-12-01,Web Marketing Assistant,0,Admin Jobs,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,MagnusonSupercharger,2018-12-01,Quality Control Level II / Supervisor,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,Clear Construction,2018-12-01,Office Manager / Bookkeeper,0,Admin Jobs,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,Allstate Good Hands Rescue,2018-12-01,Roadside Rescuer,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
319,La Quinta Inns & Suites,2018-12-01,"Attendant, Room",0,Hospitality & Catering Jobs,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,"National Vision, Inc.",2018-12-01,Licensed Optician,0,"PR, Advertising & Marketing Jobs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
321,Deckers Retail LLC,2018-12-01,"Sales Associate, UGG",0,Retail Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
322,MJ Tank Lines,2018-12-01,Class A Tanker Driver with Sign-on Bonus,0,Logistics & Warehouse Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
323,Bill Hahn's Automotive,2018-12-01,Service Writer / Shop Manager,0,Manufacturing Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
324,Allied Universal Security,2018-12-01,Professional Security Officer - $14.30/Hr. & Up,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
325,A G Morgan Inc,2018-12-01,Assistant Manager Restaurant,0,Hospitality & Catering Jobs,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,Inflatable Boat Specialists,2018-12-01,Administrative Assistant,0,Admin Jobs,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,Express Employment Professionals,2018-12-01,Welders/Fabricators/Shop Helpers/Grinders,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,Cintas Corp.,2018-12-01,Route Service Sales Representative (4 day workweek),0,Sales Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
329,California Newspaper Services,2018-12-01,Director Airports – Ventura County,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
330,"Mobile Mini, Inc.",2018-12-01,Branch Manager - Storage Solutions,0,Accounting & Finance Jobs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,"Aeropostale, Inc.",2018-12-01,Assistant Manager - Aeropostale Pacific View Mall - Aero-Stores - Ventura CA,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
332,DOLPHIN CONSTRUCTION INC,2018-12-01,Carpenter,0,Trade & Construction Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
333,MagnusonSupercharger,2018-12-01,Senior Product Designer,0,Engineering Jobs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,H&R Block,2018-12-01,Office Manager III - Multi Office,0,Admin Jobs,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,First Choice Coffee Services   Southwest Region,2018-12-01,Outside Sales,0,Sales Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
336,Terminix,2019-01-01,Outside Sales Professional,0,Sales Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
337,"Seed Beauty, parent company to Colourpop Cosmetics",2019-01-01,Director of Digital Marketing-Colourpop Cosmetics,0,"PR, Advertising & Marketing Jobs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
338,Patagonia Inc.,2019-01-01,Sales Manager - Fish,0,Sales Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
339,The Sleep Shoppe,2019-01-01,Sales Associate,0,Retail Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
340,"RPM Consolidated Services, Inc.",2019-01-01,Class A Line Driver,0,Logistics & Warehouse Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
341,Marten Transport,2019-01-01,"Truck Driving Jobs - Regional - NEW Pay Guarantee - At Least $1,000/wk",0,Logistics & Warehouse Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
342,Care.com,2019-01-01,Nanny Needed For 1 Child In Ventura,0,Social work Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
343,Traffic Management Inc,2019-01-01,New Branch Start Up Team,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
344,"County of Ventura, CA",2019-01-01,Registered Nurse I/II - Regular and Per Diem,0,Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,Traffic Management Inc,2019-01-01,Traffic Controller,0,Accounting & Finance Jobs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,Ross Dress for Less,2019-01-01,Area Supervisor,0,Retail Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
347,Ross Dress for Less,2019-01-01,Retail Associate,0,Retail Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
348,Greenheart Exchange,2019-01-01,Exchange Student Coordinator,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
349,Schneider,2019-01-01,CDL Driver,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
350,Ensign Services,2019-01-01,Registered Nurse - RN - Victoria Care Center,0,Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,Plaza Home Mortgage Inc,2019-01-01,Account Executive,0,Sales Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
352,Cumulus Media,2019-01-01,Account Executive Oxnard/Ventura,0,"PR, Advertising & Marketing Jobs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
353,Seaside Speech Therapy Inc,2019-01-01,Speech Language Pathologist,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354,XenonFS LLC,2019-01-01,Customer Service and Operations Manager – FCL Drayage,0,Logistics & Warehouse Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
355,S.W.A.T Financial,2019-01-01,Sales - Managing/Work-Life Balance,0,Sales Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
356,WestPac Wealth Partners,2019-01-01,Executive Assistant to Financial Advisor,0,Admin Jobs,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,The Job Window,2019-01-01,Entry Level Account Manager - Entry Level Sales,0,Sales Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
358,Slomin's,2019-01-01,Security System Installers / Technicians (Full-time),0,Trade & Construction Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
359,NurseCore,2019-01-01,Certified Nursing Assistant / Nurses Aide (CNA),0,Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,Advantage Solutions,2019-01-01,Part Time Event Specialist,0,"PR, Advertising & Marketing Jobs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
361,Slomin's,2019-01-01,Outside Sales Consultants - Home Security/Home Automation (F/T),0,Sales Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
362,Chipotle Mexican Grill,2019-01-01,Restaurant General Manager,0,Hospitality & Catering Jobs,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,Allstate Good Hands Rescue Network,2019-01-01,Roadside Rescuer,0,Maintenance Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
364,OfficeTeam,2019-01-01,HR Assistant,0,HR & Recruitment Jobs,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,Accountemps,2019-01-01,Jr. Staff Accountant,0,Accounting & Finance Jobs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,ConAm Management,2019-01-01,Leasing Professional,0,Maintenance Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
367,"County of Ventura, CA",2019-01-01,Senior Registered Nurse - Pediatric Intensive Care Unit,0,Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,FRITO LAY INC,2019-01-01,ROUTE SALES REPRESENTATIVE,0,Sales Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
369,Red Robin Gourmet Burgers,2019-01-01,Heart of House Team Members,0,Hospitality & Catering Jobs,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,Red Robin Gourmet Burgers,2019-01-01,Delivery Driver,0,Hospitality & Catering Jobs,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,Assisted Home Health & Hospice,2019-01-01,Certified Home Health Aides,0,Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,Assisted Home Health & Hospice,2019-01-01,HIRING EXPERIENCED CAREGIVERS,0,Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,MissionCare,2019-01-01,Hiring Full-Time Caregivers (PCA/HHA/CNA/Companions) – Flex Schedules,0,Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,Atria Senior Living,2019-01-01,Registered Nurse,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
375,Wellpath,2019-01-01,Health Educator (Registered Nurse),0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
376,The Wharf,2019-01-01,"Accounting Clerk, Bookkeeper",0,Admin Jobs,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,City of Ventura,2019-01-01,ACCOUNTANT I/II,0,Accounting & Finance Jobs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,OfficeTeam,2019-01-01,Presentation Specialist,0,Admin Jobs,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,Transworld Systems Inc.,2019-01-01,Independent Sales Consultant,0,Sales Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
380,Property Management Company,2019-01-01,Resident Property Manager,0,Property Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
381,Jackson Therapy Partners,2019-01-01,Speech Therapist (SLP) Travel Job,0,Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,Sephora,2019-01-01,Make-up Advisor (Consultant),0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
383,Sephora,2019-01-01,Skincare Advisor (Consultant),0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
384,County of Ventura,2019-01-01,Registered Nurse I/II - Regular and Per Diem,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
385,SILICONstruction Inc,2019-01-01,IT Field Technician,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,Lumber Liquidators,2019-01-01,Retail Assistant Store Manager,0,Retail Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
387,SchoolPsychJobs.com,2019-01-01,"Ventura, CA - School Psychologist needed Full time for Pre-K and Elementary Schools",0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
388,Army National Guard,2019-01-01,13J Fire Control Specialist,0,Retail Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
389,Red Robin Team Members,2019-01-01,"Line Cook / Kitchen, Dishwasher & Expo - Ventura",0,Hospitality & Catering Jobs,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,Accountemps,2019-01-01,Accounts Receivable/Billing ? Construction,0,Accounting & Finance Jobs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,Accountemps,2019-01-01,Enrolled Agent,0,Accounting & Finance Jobs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,Accountemps,2019-01-01,Accounts Payable Clerk,0,Accounting & Finance Jobs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,Accountemps,2019-01-01,Collections Specialist,0,Accounting & Finance Jobs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,Accountemps,2019-01-01,Tax Preparer,0,Accounting & Finance Jobs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,OfficeTeam,2019-01-01,Office Assistant,0,Admin Jobs,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,OfficeTeam,2019-01-01,Customer Service Representative,0,Admin Jobs,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,OfficeTeam,2019-01-01,Receptionist,0,Admin Jobs,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,OfficeTeam,2019-01-01,Data Entry Specialist,0,Admin Jobs,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,Robert Half Technology,2019-01-01,Tech support,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,"American Integrated Services, Inc.",2019-01-01,Site Health & Safety Officer,0,Trade & Construction Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
401,Santa Barbara Family YMCA,2019-01-01,New Graduate Teachers/Counselors - Youth Programs,0,Charity & Voluntary Jobs,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,Santa Barbara Family YMCA,2019-01-01,Childcare Supervisors,0,Charity & Voluntary Jobs,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,Santa Barbara Family YMCA,2019-01-01,Site Supervisor - Early Childhood Development,0,Charity & Voluntary Jobs,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,Planned Parenthood,2019-01-01,Medical Assistant (2),0,Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,Community Memorial Health System,2019-01-01,Building Engineer II - Full-Time,0,Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
